,,,Duration
period1,sc01,t5394,1
period1,sc01,t5395,1
period1,sc01,t5396,1
period1,sc01,t5397,1
period1,sc01,t5398,1
period1,sc01,t5399,1
period1,sc01,t5400,1
period1,sc01,t5401,1
period1,sc01,t5402,1
period1,sc01,t5403,1
period1,sc01,t5404,1
period1,sc01,t5405,1
period1,sc01,t5406,1
period1,sc01,t5407,1
period1,sc01,t5408,1
period1,sc01,t5409,1
period1,sc01,t5410,1
period1,sc01,t5411,1
period1,sc01,t5412,1
period1,sc01,t5413,1
period1,sc01,t5414,1
period1,sc01,t5415,1
period1,sc01,t5416,1
period1,sc01,t5417,1
period1,sc01,t5418,1
period1,sc01,t5419,1
period1,sc01,t5420,1
period1,sc01,t5421,1
period1,sc01,t5422,1
period1,sc01,t5423,1
period1,sc01,t5424,1
period1,sc01,t5425,1
period1,sc01,t5426,1
period1,sc01,t5427,1
period1,sc01,t5428,1
period1,sc01,t5429,1
period1,sc01,t5430,1
period1,sc01,t5431,1
period1,sc01,t5432,1
period1,sc01,t5433,1
period1,sc01,t5434,1
period1,sc01,t5435,1
period1,sc01,t5436,1
period1,sc01,t5437,1
period1,sc01,t5438,1
period1,sc01,t5439,1
period1,sc01,t5440,1
period1,sc01,t5441,1
period1,sc01,t5442,1
period1,sc01,t5443,1
period1,sc01,t5444,1
period1,sc01,t5445,1
period1,sc01,t5446,1
period1,sc01,t5447,1
period1,sc01,t5448,1
period1,sc01,t5449,1
period1,sc01,t5450,1
period1,sc01,t5451,1
period1,sc01,t5452,1
period1,sc01,t5453,1
period1,sc01,t5454,1
period1,sc01,t5455,1
period1,sc01,t5456,1
period1,sc01,t5457,1
period1,sc01,t5458,1
period1,sc01,t5459,1
period1,sc01,t5460,1
period1,sc01,t5461,1
period1,sc01,t5462,1
period1,sc01,t5463,1
period1,sc01,t5464,1
period1,sc01,t5465,1
period1,sc01,t5466,1
period1,sc01,t5467,1
period1,sc01,t5468,1
period1,sc01,t5469,1
period1,sc01,t5470,1
period1,sc01,t5471,1
period1,sc01,t5472,1
period1,sc01,t5473,1
period1,sc01,t5474,1
period1,sc01,t5475,1
period1,sc01,t5476,1
period1,sc01,t5477,1
period1,sc01,t5478,1
period1,sc01,t5479,1
period1,sc01,t5480,1
period1,sc01,t5481,1
period1,sc01,t5482,1
period1,sc01,t5483,1
period1,sc01,t5484,1
period1,sc01,t5485,1
period1,sc01,t5486,1
period1,sc01,t5487,1
period1,sc01,t5488,1
period1,sc01,t5489,1
period1,sc01,t5490,1
period1,sc01,t5491,1
period1,sc01,t5492,1
period1,sc01,t5493,1
period1,sc01,t5494,1
period1,sc01,t5495,1
period1,sc01,t5496,1
period1,sc01,t5497,1
period1,sc01,t5498,1
period1,sc01,t5499,1
period1,sc01,t5500,1
period1,sc01,t5501,1
period1,sc01,t5502,1
period1,sc01,t5503,1
period1,sc01,t5504,1
period1,sc01,t5505,1
period1,sc01,t5506,1
period1,sc01,t5507,1
period1,sc01,t5508,1
period1,sc01,t5509,1
period1,sc01,t5510,1
period1,sc01,t5511,1
period1,sc01,t5512,1
period1,sc01,t5513,1
period1,sc01,t5514,1
period1,sc01,t5515,1
period1,sc01,t5516,1
period1,sc01,t5517,1
period1,sc01,t5518,1
period1,sc01,t5519,1
period1,sc01,t5520,1
period1,sc01,t5521,1
period1,sc01,t5522,1
period1,sc01,t5523,1
period1,sc01,t5524,1
period1,sc01,t5525,1
period1,sc01,t5526,1
period1,sc01,t5527,1
period1,sc01,t5528,1
period1,sc01,t5529,1
period1,sc01,t5530,1
period1,sc01,t5531,1
period1,sc01,t5532,1
period1,sc01,t5533,1
period1,sc01,t5534,1
period1,sc01,t5535,1
period1,sc01,t5536,1
period1,sc01,t5537,1
period1,sc01,t5538,1
period1,sc01,t5539,1
period1,sc01,t5540,1
period1,sc01,t5541,1
period1,sc01,t5542,1
period1,sc01,t5543,1
period1,sc01,t5544,1
period1,sc01,t5545,1
period1,sc01,t5546,1
period1,sc01,t5547,1
period1,sc01,t5548,1
period1,sc01,t5549,1
period1,sc01,t5550,1
period1,sc01,t5551,1
period1,sc01,t5552,1
period1,sc01,t5553,1
period1,sc01,t5554,1
period1,sc01,t5555,1
period1,sc01,t5556,1
period1,sc01,t5557,1
period1,sc01,t5558,1
period1,sc01,t5559,1
period1,sc01,t5560,1
period1,sc01,t5561,1
period1,sc01,t5562,1
period1,sc01,t5563,1
period1,sc01,t5564,1
period1,sc01,t5565,1
period1,sc01,t5566,1
period1,sc01,t5567,1
period1,sc01,t5568,1
period1,sc01,t5569,1
period1,sc01,t5570,1
period1,sc01,t5571,1
period1,sc01,t5572,1
period1,sc01,t5573,1
period1,sc01,t5574,1
period1,sc01,t5575,1
period1,sc01,t5576,1
period1,sc01,t5577,1
period1,sc01,t5578,1
period1,sc01,t5579,1
period1,sc01,t5580,1
period1,sc01,t5581,1
period1,sc01,t5582,1
period1,sc01,t5583,1
period1,sc01,t5584,1
period1,sc01,t5585,1
period1,sc01,t5586,1
period1,sc01,t5587,1
period1,sc01,t5588,1
period1,sc01,t5589,1
period1,sc01,t5590,1
period1,sc01,t5591,1
period1,sc01,t5592,1
period1,sc01,t5593,1
period1,sc01,t5594,1
period1,sc01,t5595,1
period1,sc01,t5596,1
period1,sc01,t5597,1
period1,sc01,t5598,1
period1,sc01,t5599,1
period1,sc01,t5600,1
period1,sc01,t5601,1
period1,sc01,t5602,1
period1,sc01,t5603,1
period1,sc01,t5604,1
period1,sc01,t5605,1
period1,sc01,t5606,1
period1,sc01,t5607,1
period1,sc01,t5608,1
period1,sc01,t5609,1
period1,sc01,t5610,1
period1,sc01,t5611,1
period1,sc01,t5612,1
period1,sc01,t5613,1
period1,sc01,t5614,1
period1,sc01,t5615,1
period1,sc01,t5616,1
period1,sc01,t5617,1
period1,sc01,t5618,1
period1,sc01,t5619,1
period1,sc01,t5620,1
period1,sc01,t5621,1
period1,sc01,t5622,1
period1,sc01,t5623,1
period1,sc01,t5624,1
period1,sc01,t5625,1
period1,sc01,t5626,1
period1,sc01,t5627,1
period1,sc01,t5628,1
period1,sc01,t5629,1
period1,sc01,t5630,1
period1,sc01,t5631,1
period1,sc01,t5632,1
period1,sc01,t5633,1
period1,sc01,t5634,1
period1,sc01,t5635,1
period1,sc01,t5636,1
period1,sc01,t5637,1
period1,sc01,t5638,1
period1,sc01,t5639,1
period1,sc01,t5640,1
period1,sc01,t5641,1
period1,sc01,t5642,1
period1,sc01,t5643,1
period1,sc01,t5644,1
period1,sc01,t5645,1
period1,sc01,t5646,1
period1,sc01,t5647,1
period1,sc01,t5648,1
period1,sc01,t5649,1
period1,sc01,t5650,1
period1,sc01,t5651,1
period1,sc01,t5652,1
period1,sc01,t5653,1
period1,sc01,t5654,1
period1,sc01,t5655,1
period1,sc01,t5656,1
period1,sc01,t5657,1
period1,sc01,t5658,1
period1,sc01,t5659,1
period1,sc01,t5660,1
period1,sc01,t5661,1
period1,sc01,t5662,1
period1,sc01,t5663,1
period1,sc01,t5664,1
period1,sc01,t5665,1
period1,sc01,t5666,1
period1,sc01,t5667,1
period1,sc01,t5668,1
period1,sc01,t5669,1
period1,sc01,t5670,1
period1,sc01,t5671,1
period1,sc01,t5672,1
period1,sc01,t5673,1
period1,sc01,t5674,1
period1,sc01,t5675,1
period1,sc01,t5676,1
period1,sc01,t5677,1
period1,sc01,t5678,1
period1,sc01,t5679,1
period1,sc01,t5680,1
period1,sc01,t5681,1
period1,sc01,t5682,1
period1,sc01,t5683,1
period1,sc01,t5684,1
period1,sc01,t5685,1
period1,sc01,t5686,1
period1,sc01,t5687,1
period1,sc01,t5688,1
period1,sc01,t5689,1
period1,sc01,t5690,1
period1,sc01,t5691,1
period1,sc01,t5692,1
period1,sc01,t5693,1
period1,sc01,t5694,1
period1,sc01,t5695,1
period1,sc01,t5696,1
period1,sc01,t5697,1
period1,sc01,t5698,1
period1,sc01,t5699,1
period1,sc01,t5700,1
period1,sc01,t5701,1
period1,sc01,t5702,1
period1,sc01,t5703,1
period1,sc01,t5704,1
period1,sc01,t5705,1
period1,sc01,t5706,1
period1,sc01,t5707,1
period1,sc01,t5708,1
period1,sc01,t5709,1
period1,sc01,t5710,1
period1,sc01,t5711,1
period1,sc01,t5712,1
period1,sc01,t5713,1
period1,sc01,t5714,1
period1,sc01,t5715,1
period1,sc01,t5716,1
period1,sc01,t5717,1
period1,sc01,t5718,1
period1,sc01,t5719,1
period1,sc01,t5720,1
period1,sc01,t5721,1
period1,sc01,t5722,1
period1,sc01,t5723,1
period1,sc01,t5724,1
period1,sc01,t5725,1
period1,sc01,t5726,1
period1,sc01,t5727,1
period1,sc01,t5728,1
period1,sc01,t5729,1
period1,sc01,t5730,1
period1,sc01,t5731,1
period1,sc01,t5732,1
period1,sc01,t5733,1
period1,sc01,t5734,1
period1,sc01,t5735,1
period1,sc01,t5736,1
period1,sc01,t5737,1
period1,sc01,t5738,1
period1,sc01,t5739,1
period1,sc01,t5740,1
period1,sc01,t5741,1
period1,sc01,t5742,1
period1,sc01,t5743,1
period1,sc01,t5744,1
period1,sc01,t5745,1
period1,sc01,t5746,1
period1,sc01,t5747,1
period1,sc01,t5748,1
period1,sc01,t5749,1
period1,sc01,t5750,1
period1,sc01,t5751,1
period1,sc01,t5752,1
period1,sc01,t5753,1
period1,sc01,t5754,1
period1,sc01,t5755,1
period1,sc01,t5756,1
period1,sc01,t5757,1
period1,sc01,t5758,1
period1,sc01,t5759,1
period1,sc01,t5760,1
period1,sc01,t5761,1
period1,sc01,t5762,1
period1,sc01,t5763,1
period1,sc01,t5764,1
period1,sc01,t5765,1
period1,sc01,t5766,1
period1,sc01,t5767,1
period1,sc01,t5768,1
period1,sc01,t5769,1
period1,sc01,t5770,1
period1,sc01,t5771,1
period1,sc01,t5772,1
period1,sc01,t5773,1
period1,sc01,t5774,1
period1,sc01,t5775,1
period1,sc01,t5776,1
period1,sc01,t5777,1
period1,sc01,t5778,1
period1,sc01,t5779,1
period1,sc01,t5780,1
period1,sc01,t5781,1
period1,sc01,t5782,1
period1,sc01,t5783,1
period1,sc01,t5784,1
period1,sc01,t5785,1
period1,sc01,t5786,1
period1,sc01,t5787,1
period1,sc01,t5788,1
period1,sc01,t5789,1
period1,sc01,t5790,1
period1,sc01,t5791,1
period1,sc01,t5792,1
period1,sc01,t5793,1
period1,sc01,t5794,1
period1,sc01,t5795,1
period1,sc01,t5796,1
period1,sc01,t5797,1
period1,sc01,t5798,1
period1,sc01,t5799,1
period1,sc01,t5800,1
period1,sc01,t5801,1
period1,sc01,t5802,1
period1,sc01,t5803,1
period1,sc01,t5804,1
period1,sc01,t5805,1
period1,sc01,t5806,1
period1,sc01,t5807,1
period1,sc01,t5808,1
period1,sc01,t5809,1
period1,sc01,t5810,1
period1,sc01,t5811,1
period1,sc01,t5812,1
period1,sc01,t5813,1
period1,sc01,t5814,1
period1,sc01,t5815,1
period1,sc01,t5816,1
period1,sc01,t5817,1
period1,sc01,t5818,1
period1,sc01,t5819,1
period1,sc01,t5820,1
period1,sc01,t5821,1
period1,sc01,t5822,1
period1,sc01,t5823,1
period1,sc01,t5824,1
period1,sc01,t5825,1
period1,sc01,t5826,1
period1,sc01,t5827,1
period1,sc01,t5828,1
period1,sc01,t5829,1
period1,sc01,t5830,1
period1,sc01,t5831,1
period1,sc01,t5832,1
period1,sc01,t5833,1
period1,sc01,t5834,1
period1,sc01,t5835,1
period1,sc01,t5836,1
period1,sc01,t5837,1
period1,sc01,t5838,1
period1,sc01,t5839,1
period1,sc01,t5840,1
period1,sc01,t5841,1
period1,sc01,t5842,1
period1,sc01,t5843,1
period1,sc01,t5844,1
period1,sc01,t5845,1
period1,sc01,t5846,1
period1,sc01,t5847,1
period1,sc01,t5848,1
period1,sc01,t5849,1
period1,sc01,t5850,1
period1,sc01,t5851,1
period1,sc01,t5852,1
period1,sc01,t5853,1
period1,sc01,t5854,1
period1,sc01,t5855,1
period1,sc01,t5856,1
period1,sc01,t5857,1
period1,sc01,t5858,1
period1,sc01,t5859,1
period1,sc01,t5860,1
period1,sc01,t5861,1
period1,sc01,t5862,1
period1,sc01,t5863,1
period1,sc01,t5864,1
period1,sc01,t5865,1
period1,sc01,t5866,1
period1,sc01,t5867,1
period1,sc01,t5868,1
period1,sc01,t5869,1
period1,sc01,t5870,1
period1,sc01,t5871,1
period1,sc01,t5872,1
period1,sc01,t5873,1
period1,sc01,t5874,1
period1,sc01,t5875,1
period1,sc01,t5876,1
period1,sc01,t5877,1
period1,sc01,t5878,1
period1,sc01,t5879,1
period1,sc01,t5880,1
period1,sc01,t5881,1
period1,sc01,t5882,1
period1,sc01,t5883,1
period1,sc01,t5884,1
period1,sc01,t5885,1
period1,sc01,t5886,1
period1,sc01,t5887,1
period1,sc01,t5888,1
period1,sc01,t5889,1
period1,sc01,t5890,1
period1,sc01,t5891,1
period1,sc01,t5892,1
period1,sc01,t5893,1
period1,sc01,t5894,1
period1,sc01,t5895,1
period1,sc01,t5896,1
period1,sc01,t5897,1
period1,sc01,t5898,1
period1,sc01,t5899,1
period1,sc01,t5900,1
period1,sc01,t5901,1
period1,sc01,t5902,1
period1,sc01,t5903,1
period1,sc01,t5904,1
period1,sc01,t5905,1
period1,sc01,t5906,1
period1,sc01,t5907,1
period1,sc01,t5908,1
period1,sc01,t5909,1
period1,sc01,t5910,1
period1,sc01,t5911,1
period1,sc01,t5912,1
period1,sc01,t5913,1
period1,sc01,t5914,1
period1,sc01,t5915,1
period1,sc01,t5916,1
period1,sc01,t5917,1
period1,sc01,t5918,1
period1,sc01,t5919,1
period1,sc01,t5920,1
period1,sc01,t5921,1
period1,sc01,t5922,1
period1,sc01,t5923,1
period1,sc01,t5924,1
period1,sc01,t5925,1
period1,sc01,t5926,1
period1,sc01,t5927,1
period1,sc01,t5928,1
period1,sc01,t5929,1
period1,sc01,t5930,1
period1,sc01,t5931,1
period1,sc01,t5932,1
period1,sc01,t5933,1
period1,sc01,t5934,1
period1,sc01,t5935,1
period1,sc01,t5936,1
period1,sc01,t5937,1
period1,sc01,t5938,1
period1,sc01,t5939,1
period1,sc01,t5940,1
period1,sc01,t5941,1
period1,sc01,t5942,1
period1,sc01,t5943,1
period1,sc01,t5944,1
period1,sc01,t5945,1
period1,sc01,t5946,1
period1,sc01,t5947,1
period1,sc01,t5948,1
period1,sc01,t5949,1
period1,sc01,t5950,1
period1,sc01,t5951,1
period1,sc01,t5952,1
period1,sc01,t5953,1
period1,sc01,t5954,1
period1,sc01,t5955,1
period1,sc01,t5956,1
period1,sc01,t5957,1
period1,sc01,t5958,1
period1,sc01,t5959,1
period1,sc01,t5960,1
period1,sc01,t5961,1
period1,sc01,t5962,1
period1,sc01,t5963,1
period1,sc01,t5964,1
period1,sc01,t5965,1
period1,sc01,t5966,1
period1,sc01,t5967,1
period1,sc01,t5968,1
period1,sc01,t5969,1
period1,sc01,t5970,1
period1,sc01,t5971,1
period1,sc01,t5972,1
period1,sc01,t5973,1
period1,sc01,t5974,1
period1,sc01,t5975,1
period1,sc01,t5976,1
period1,sc01,t5977,1
period1,sc01,t5978,1
period1,sc01,t5979,1
period1,sc01,t5980,1
period1,sc01,t5981,1
period1,sc01,t5982,1
period1,sc01,t5983,1
period1,sc01,t5984,1
period1,sc01,t5985,1
period1,sc01,t5986,1
period1,sc01,t5987,1
period1,sc01,t5988,1
period1,sc01,t5989,1
period1,sc01,t5990,1
period1,sc01,t5991,1
period1,sc01,t5992,1
period1,sc01,t5993,1
period1,sc01,t5994,1
period1,sc01,t5995,1
period1,sc01,t5996,1
period1,sc01,t5997,1
period1,sc01,t5998,1
period1,sc01,t5999,1
period1,sc01,t6000,1
period1,sc01,t6001,1
period1,sc01,t6002,1
period1,sc01,t6003,1
period1,sc01,t6004,1
period1,sc01,t6005,1
period1,sc01,t6006,1
period1,sc01,t6007,1
period1,sc01,t6008,1
period1,sc01,t6009,1
period1,sc01,t6010,1
period1,sc01,t6011,1
period1,sc01,t6012,1
period1,sc01,t6013,1
period1,sc01,t6014,1
period1,sc01,t6015,1
period1,sc01,t6016,1
period1,sc01,t6017,1
period1,sc01,t6018,1
period1,sc01,t6019,1
period1,sc01,t6020,1
period1,sc01,t6021,1
period1,sc01,t6022,1
period1,sc01,t6023,1
period1,sc01,t6024,1
period1,sc01,t6025,1
period1,sc01,t6026,1
period1,sc01,t6027,1
period1,sc01,t6028,1
period1,sc01,t6029,1
period1,sc01,t6030,1
period1,sc01,t6031,1
period1,sc01,t6032,1
period1,sc01,t6033,1
period1,sc01,t6034,1
period1,sc01,t6035,1
period1,sc01,t6036,1
period1,sc01,t6037,1
period1,sc01,t6038,1
period1,sc01,t6039,1
period1,sc01,t6040,1
period1,sc01,t6041,1
period1,sc01,t6042,1
period1,sc01,t6043,1
period1,sc01,t6044,1
period1,sc01,t6045,1
period1,sc01,t6046,1
period1,sc01,t6047,1
period1,sc01,t6048,1
period1,sc01,t6049,1
period1,sc01,t6050,1
period1,sc01,t6051,1
period1,sc01,t6052,1
period1,sc01,t6053,1
period1,sc01,t6054,1
period1,sc01,t6055,1
period1,sc01,t6056,1
period1,sc01,t6057,1
period1,sc01,t6058,1
period1,sc01,t6059,1
period1,sc01,t6060,1
period1,sc01,t6061,1
period1,sc01,t6062,1
period1,sc01,t6063,1
period1,sc01,t6064,1
period1,sc01,t6065,1
period1,sc01,t6066,1
period1,sc01,t6067,1
period1,sc01,t6068,1
period1,sc01,t6069,1
period1,sc01,t6070,1
period1,sc01,t6071,1
period1,sc01,t6072,1
period1,sc01,t6073,1
period1,sc01,t6074,1
period1,sc01,t6075,1
period1,sc01,t6076,1
period1,sc01,t6077,1
period1,sc01,t6078,1
period1,sc01,t6079,1
period1,sc01,t6080,1
period1,sc01,t6081,1
period1,sc01,t6082,1
period1,sc01,t6083,1
period1,sc01,t6084,1
period1,sc01,t6085,1
period1,sc01,t6086,1
period1,sc01,t6087,1
period1,sc01,t6088,1
period1,sc01,t6089,1
period1,sc01,t6090,1
period1,sc01,t6091,1
period1,sc01,t6092,1
period1,sc01,t6093,1
period1,sc01,t6094,1
period1,sc01,t6095,1
period1,sc01,t6096,1
period1,sc01,t6097,1
period1,sc01,t6098,1
period1,sc01,t6099,1
period1,sc01,t6100,1
period1,sc01,t6101,1
period1,sc01,t6102,1
period1,sc01,t6103,1
period1,sc01,t6104,1
period1,sc01,t6105,1
period1,sc01,t6106,1
period1,sc01,t6107,1
period1,sc01,t6108,1
period1,sc01,t6109,1
period1,sc01,t6110,1
period1,sc01,t6111,1
period1,sc01,t6112,1
period1,sc01,t6113,1
period1,sc01,t6114,1
period1,sc01,t6115,1
period1,sc01,t6116,1
period1,sc01,t6117,1
period1,sc01,t6118,1
period1,sc01,t6119,1
period1,sc01,t6120,1
period1,sc01,t6121,1
period1,sc01,t6122,1
period1,sc01,t6123,1
period1,sc01,t6124,1
period1,sc01,t6125,1
period1,sc01,t6126,1
period1,sc01,t6127,1
period1,sc01,t6128,1
period1,sc01,t6129,1
period1,sc01,t6130,1
period1,sc01,t6131,1
period1,sc01,t6132,1
period1,sc01,t6133,1
period1,sc01,t6134,1
period1,sc01,t6135,1
period1,sc01,t6136,1
period1,sc01,t6137,1
period1,sc01,t6138,1
period1,sc01,t6139,1
period1,sc01,t6140,1
period1,sc01,t6141,1
period1,sc01,t6142,1
period1,sc01,t6143,1
period1,sc01,t6144,1
period1,sc01,t6145,1
period1,sc01,t6146,1
period1,sc01,t6147,1
period1,sc01,t6148,1
period1,sc01,t6149,1
period1,sc01,t6150,1
period1,sc01,t6151,1
period1,sc01,t6152,1
period1,sc01,t6153,1
period1,sc01,t6154,1
period1,sc01,t6155,1
period1,sc01,t6156,1
period1,sc01,t6157,1
period1,sc01,t6158,1
period1,sc01,t6159,1
period1,sc01,t6160,1
period1,sc01,t6161,1
period1,sc01,t6162,1
period1,sc01,t6163,1
period1,sc01,t6164,1
period1,sc01,t6165,1
period1,sc01,t6166,1
period1,sc01,t6167,1
period1,sc01,t6168,1
period1,sc01,t6169,1
period1,sc01,t6170,1
period1,sc01,t6171,1
period1,sc01,t6172,1
period1,sc01,t6173,1
period1,sc01,t6174,1
period1,sc01,t6175,1
period1,sc01,t6176,1
period1,sc01,t6177,1
period1,sc01,t6178,1
period1,sc01,t6179,1
period1,sc01,t6180,1
period1,sc01,t6181,1
period1,sc01,t6182,1
period1,sc01,t6183,1
period1,sc01,t6184,1
period1,sc01,t6185,1
period1,sc01,t6186,1
period1,sc01,t6187,1
period1,sc01,t6188,1
period1,sc01,t6189,1
period1,sc01,t6190,1
period1,sc01,t6191,1
period1,sc01,t6192,1
period1,sc01,t6193,1
period1,sc01,t6194,1
period1,sc01,t6195,1
period1,sc01,t6196,1
period1,sc01,t6197,1
period1,sc01,t6198,1
period1,sc01,t6199,1
period1,sc01,t6200,1
period1,sc01,t6201,1
period1,sc01,t6202,1
period1,sc01,t6203,1
period1,sc01,t6204,1
period1,sc01,t6205,1
period1,sc01,t6206,1
period1,sc01,t6207,1
period1,sc01,t6208,1
period1,sc01,t6209,1
period1,sc01,t6210,1
period1,sc01,t6211,1
period1,sc01,t6212,1
period1,sc01,t6213,1
period1,sc01,t6214,1
period1,sc01,t6215,1
period1,sc01,t6216,1
period1,sc01,t6217,1
period1,sc01,t6218,1
period1,sc01,t6219,1
period1,sc01,t6220,1
period1,sc01,t6221,1
period1,sc01,t6222,1
period1,sc01,t6223,1
period1,sc01,t6224,1
period1,sc01,t6225,1
period1,sc01,t6226,1
period1,sc01,t6227,1
period1,sc01,t6228,1
period1,sc01,t6229,1
period1,sc01,t6230,1
period1,sc01,t6231,1
period1,sc01,t6232,1
period1,sc01,t6233,1
period1,sc01,t6234,1
period1,sc01,t6235,1
period1,sc01,t6236,1
period1,sc01,t6237,1
period1,sc01,t6238,1
period1,sc01,t6239,1
period1,sc01,t6240,1
period1,sc01,t6241,1
period1,sc01,t6242,1
period1,sc01,t6243,1
period1,sc01,t6244,1
period1,sc01,t6245,1
period1,sc01,t6246,1
period1,sc01,t6247,1
period1,sc01,t6248,1
period1,sc01,t6249,1
period1,sc01,t6250,1
period1,sc01,t6251,1
period1,sc01,t6252,1
period1,sc01,t6253,1
period1,sc01,t6254,1
period1,sc01,t6255,1
period1,sc01,t6256,1
period1,sc01,t6257,1
period1,sc01,t6258,1
period1,sc01,t6259,1
period1,sc01,t6260,1
period1,sc01,t6261,1
period1,sc01,t6262,1
period1,sc01,t6263,1
period1,sc01,t6264,1
period1,sc01,t6265,1
period1,sc01,t6266,1
period1,sc01,t6267,1
period1,sc01,t6268,1
period1,sc01,t6269,1
period1,sc01,t6270,1
period1,sc01,t6271,1
period1,sc01,t6272,1
period1,sc01,t6273,1
period1,sc01,t6274,1
period1,sc01,t6275,1
period1,sc01,t6276,1
period1,sc01,t6277,1
period1,sc01,t6278,1
period1,sc01,t6279,1
period1,sc01,t6280,1
period1,sc01,t6281,1
period1,sc01,t6282,1
period1,sc01,t6283,1
period1,sc01,t6284,1
period1,sc01,t6285,1
period1,sc01,t6286,1
period1,sc01,t6287,1
period1,sc01,t6288,1
period1,sc01,t6289,1
period1,sc01,t6290,1
period1,sc01,t6291,1
period1,sc01,t6292,1
period1,sc01,t6293,1
period1,sc01,t6294,1
period1,sc01,t6295,1
period1,sc01,t6296,1
period1,sc01,t6297,1
period1,sc01,t6298,1
period1,sc01,t6299,1
period1,sc01,t6300,1
period1,sc01,t6301,1
period1,sc01,t6302,1
period1,sc01,t6303,1
period1,sc01,t6304,1
period1,sc01,t6305,1
period1,sc01,t6306,1
period1,sc01,t6307,1
period1,sc01,t6308,1
period1,sc01,t6309,1
period1,sc01,t6310,1
period1,sc01,t6311,1
period1,sc01,t6312,1
period1,sc01,t6313,1
period1,sc01,t6314,1
period1,sc01,t6315,1
period1,sc01,t6316,1
period1,sc01,t6317,1
period1,sc01,t6318,1
period1,sc01,t6319,1
period1,sc01,t6320,1
period1,sc01,t6321,1
period1,sc01,t6322,1
period1,sc01,t6323,1
period1,sc01,t6324,1
period1,sc01,t6325,1
period1,sc01,t6326,1
period1,sc01,t6327,1
period1,sc01,t6328,1
period1,sc01,t6329,1
period1,sc01,t6330,1
period1,sc01,t6331,1
period1,sc01,t6332,1
period1,sc01,t6333,1
period1,sc01,t6334,1
period1,sc01,t6335,1
period1,sc01,t6336,1
period1,sc01,t6337,1
period1,sc01,t6338,1
period1,sc01,t6339,1
period1,sc01,t6340,1
period1,sc01,t6341,1
period1,sc01,t6342,1
period1,sc01,t6343,1
period1,sc01,t6344,1
period1,sc01,t6345,1
period1,sc01,t6346,1
period1,sc01,t6347,1
period1,sc01,t6348,1
period1,sc01,t6349,1
period1,sc01,t6350,1
period1,sc01,t6351,1
period1,sc01,t6352,1
period1,sc01,t6353,1
period1,sc01,t6354,1
period1,sc01,t6355,1
period1,sc01,t6356,1
period1,sc01,t6357,1
period1,sc01,t6358,1
period1,sc01,t6359,1
period1,sc01,t6360,1
period1,sc01,t6361,1
period1,sc01,t6362,1
period1,sc01,t6363,1
